更新时间,#genre#
厦门卫视,http://221.219.79.161:4000/udp/239.3.1.143:4120
厦门卫视,http://123.113.187.204:8000/udp/239.3.1.143:4120
厦门卫视,http://114.252.235.176:8000/udp/239.3.1.143:4120
厦门卫视,http://123.122.163.183:19999/udp/239.3.1.143:4120
厦门卫视,http://111.196.129.152:20000/rtp/239.3.1.143:4120
厦门卫视,http://114.252.239.133:9876/udp/239.3.1.143:4120
厦门卫视,http://222.142.65.165:9901/tsfile/live/0129_1.m3u8
厦门卫视,http://222.142.75.203:9901/tsfile/live/0129_1.m3u8
厦门卫视,http://114.249.229.24:8888/udp/239.3.1.143:4120
厦门卫视,http://123.113.187.204:8000/rtp/239.3.1.143:4120
厦门卫视,http://222.129.139.229:8888/rtp/239.3.1.143:4120
厦门卫视,http://114.249.230.215:9888/udp/239.3.1.143:4120
厦门卫视,http://114.249.215.204:9888/udp/239.3.1.143:4120
厦门卫视,http://125.33.89.106:5566/udp/239.3.1.143:4120
厦门卫视,http://123.113.249.203:8888/udp/239.3.1.143:4120
厦门卫视,http://222.142.70.7:9901/tsfile/live/0129_1.m3u8
厦门卫视,http://222.129.139.91:8888/udp/239.3.1.143:4120
厦门卫视,http://111.196.129.152:20000/udp/239.3.1.143:4120
厦门卫视,http://221.222.162.206:8888/udp/239.3.1.143:4120
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://222.129.139.229:8888/udp/239.3.1.143:4120
厦门卫视,http://123.117.237.15:8680/udp/239.3.1.143:4120
厦门卫视,http://111.196.135.75:8686/udp/239.3.1.143:4120
厦门卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000058/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000753
厦门卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000058/index.m3u8?channelid=newtv&livemode=4&Contentid=9900000753
厦门卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000058/index.m3u8
厦门卫视,http://coolcat.synology.me:4022/rtp/239.3.1.143:4120
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EW5-3AVdwD5KlUpuA4mz7Cg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3387&tk=f6cc1e0a0e1a
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0693&tk=f6cc1e0a0e1a
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6957&tk=f6cc1e0a0e1a
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4453&tk=f6cc1e0a0e1a
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4623&tk=f6cc1e0a0e1a
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0814&tk=f6cc1e0a0e1a
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8250&tk=f6cc1e0a0e1a
吉林卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2025561503.m3u8
吉林卫视,http://tvpull.careryun.com/tv/jlws.m3u8
吉林卫视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=097
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.59:11111
吉林卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.60:11111
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/1.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://livetv.wqwqwq.sbs/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000011000031117.m3u8%3Fcdn%3Dbestzb
吉林卫视,http://drive.mxmy.net:8888/udp/239.3.1.240:8172
吉林卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226397
吉林卫视,http://39.134.65.173/PLTV/88888888/224/3221226013/1.m3u8
吉林卫视,http://dsm.huarunguoji.top:35455/itv/5000000011000031117.m3u8?cdn=bestzb
吉林卫视,http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8
吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=250e0383e8b670fa08b2f4aa78646ab4e9e4735bed1322cea2c819836d2dadd00594d11d905be0e507f1b6ad9c856bff9f88ecb37c73574cc468f3487c6f0a09e3d08567a7abfc02dad5cf14b7
吉林卫视,http://180.213.174.225:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://139.129.231.228:50060/rtp/239.21.2.49:5002
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://58.19.43.46:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://58.221.214.82:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8
吉林卫视,http://121.33.239.242:9901/tsfile/live/0017_1.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
吉林卫视,http://1.30.24.181:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://113.195.5.165:9901/tsfile/live/1015_1.m3u8
吉林卫视,http://125.107.154.147:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://182.32.204.113:3217/tsfile/live/1044_1.m3u8
吉林卫视,http://125.107.69.141:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://163.177.122.122:9901/tsfile/live/1073_1.m3u8
吉林卫视,http://115.48.61.41:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.62.82:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://222.218.159.253:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://118.77.152.185:9901/tsfile/live/0123_1.m3u8
吉林卫视,http://175.20.235.74:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://60.187.244.54:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://144.52.160.109:9901/tsfile/live/1040_1.m3u8
吉林卫视,http://113.15.184.196:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8
吉林卫视,http://118.77.152.195:9901/tsfile/live/0123_1.m3u8
吉林卫视,http://115.48.63.221:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://171.110.42.239:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://222.217.230.192:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://175.16.180.250:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://175.10.230.91:8081/tsfile/live/0116_1.m3u8
吉林卫视,http://222.217.230.195:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.62.70:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.63.125:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.173.144.157:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://115.48.63.37:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://125.107.223.224:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://119.163.199.98:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8
吉林卫视,http://14.212.185.71:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.166.234.114:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://223.166.234.149:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://42.48.50.138:9002/tsfile/live/0116_1.m3u8
吉林卫视,http://119.62.11.48:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.57.128:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.57.129:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.57.8:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://124.114.57.188:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://163.177.122.71:9901/tsfile/live/1073_1.m3u8
吉林卫视,http://163.177.122.75:9901/tsfile/live/1049_1.m3u8
吉林卫视,http://219.145.93.74:9999/tsfile/live/1011_1.m3u8
吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8
吉林卫视,http://113.15.185.150:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://119.62.59.201:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://119.62.80.45:9901/tsfile/live/0139_2.m3u8
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://123.7.110.43:9901/tsfile/live/0112_1.m3u8
吉林卫视,http://124.231.212.230:9999/tsfile/live/0116_1.m3u8
吉林卫视,http://171.110.42.238:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://171.117.241.88:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8
吉林卫视,http://222.217.230.193:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://222.218.158.25:8181/tsfile/live/0116_1.m3u8
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
吉林卫视,http://60.187.244.125:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://61.156.228.12:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://119.32.12.32:2901/udp/224.1.100.60:11111
吉林卫视,http://121.19.134.222:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://101.66.198.66:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.198.79:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://101.66.198.234:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://101.66.199.106:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236268/index.m3u8
吉林卫视,http://kxrj.site:64325/86/mg.php?id=jlws
吉林卫视,http://123.10.78.208:808/hls/55/index.m3u8
吉林卫视,http://42.48.50.232:9002/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://118.249.23.16:4022/udp/239.76.246.201:1234
吉林卫视,http://118.249.23.16:4022/udp/239.76.253.201:9000
吉林卫视,http://171.213.196.134:8088/udp/239.93.0.248:5140
吉林卫视,http://171.213.196.134:8088/udp/239.93.1.204:5140
吉林卫视,http://114.228.152.34:8888/rtp/239.49.1.49:6000
吉林卫视,http://180.119.183.89:8800/rtp/239.49.1.49:6000
吉林卫视,http://183.185.129.160:8085/rtp/226.0.2.58:8376
吉林卫视,http://183.185.129.160:8085/rtp/226.0.2.199:9504
吉林卫视,http://183.185.105.197:8082/rtp/226.0.2.58:8376
吉林卫视,http://183.185.105.197:8082/rtp/226.0.2.199:9504
吉林卫视,http://121.227.243.195:7766/rtp/239.49.1.49:6000
吉林卫视,http://49.67.96.109:55555/rtp/239.49.1.49:6000
吉林卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=48
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8
吉林卫视,http://111.160.17.2:59901/tsfile/live/0001_37.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8
吉林卫视,http://a21709.tv.netsite.cc/proxy/649197264/649197264.m3u8
吉林卫视,http://a21709.tv.netsite.cc/proxy/1218816360/1218816360.m3u8
吉林卫视,http://114.252.238.87:8000/udp/239.3.1.240:8172
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8
吉林卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000030
吉林卫视,http://118.251.60.185:8888/udp/239.76.253.201:9000
吉林卫视,http://144.52.163.245:9901/tsfile/live/1040_1.m3u8
吉林卫视,http://115.171.216.209:4000/udp/225.1.8.153:8200
吉林卫视,http://223.13.1.109:9901/tsfile/live/1043_1.m3u8
吉林卫视,http://36.99.206.63:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://124.230.56.27:55555/udp/239.76.253.201:9000
吉林卫视,http://221.224.4.170:1111/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3
吉林卫视,http://115.171.80.176:8888/udp/225.1.8.153:8200
吉林卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000030
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8
吉林卫视,http://223.13.1.185:9901/tsfile/live/1043_1.m3u8
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://115.171.216.225:4000/udp/225.1.8.153:8200
吉林卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226440/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://39.98.201.151:9090/udp/225.1.8.153:8200
吉林卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8
吉林卫视,http://59.173.243.210:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.166.234.215:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://221.219.79.161:4000/udp/239.3.1.240:8172
吉林卫视,http://59.173.183.242:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1965&tk=2aca1ad9a849
吉林卫视,http://113.25.252.226:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.166.234.19:7777/tsfile/live/0116_1.m3u8
吉林卫视,http://220.249.114.102:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6672&tk=e503191f8e20
吉林卫视,http://222.129.139.91:8888/udp/239.3.1.240:8172
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172
吉林卫视,http://61.150.67.62:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.117.237.15:8680/udp/239.3.1.240:8172
吉林卫视,http://123.122.163.183:19999/udp/239.3.1.240:8172
吉林卫视,http://114.252.235.176:8000/udp/239.3.1.240:8172
吉林卫视,http://123.113.187.204:8000/udp/239.3.1.240:8172
吉林卫视,http://125.33.89.106:5566/udp/239.3.1.240:8172
吉林卫视,http://59.48.75.130:3052/tsfile/live/0118_1.m3u8
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7129&tk=e503191f8e20
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2421&tk=e503191f8e20
吉林卫视,http://221.219.79.161:4000/rtp/239.3.1.240:8172
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147
吉林卫视,http://222.142.75.203:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://1.203.111.193:17777/udp/225.1.8.153:8200
吉林卫视,http://221.222.162.206:8888/udp/239.3.1.240:8172
吉林卫视,http://114.249.229.24:8888/udp/239.3.1.240:8172
吉林卫视,http://114.249.215.204:9888/udp/239.3.1.240:8172
吉林卫视,http://123.113.249.203:8888/udp/239.3.1.240:8172
吉林卫视,http://221.222.162.206:8888/rtp/239.3.1.240:8172
吉林卫视,http://222.129.139.229:8888/udp/239.3.1.240:8172
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://222.142.65.165:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://222.142.70.7:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://114.252.239.133:9876/udp/239.3.1.240:8172
吉林卫视,http://114.249.230.215:9888/udp/239.3.1.240:8172
吉林卫视,http://58.216.229.130:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8
吉林卫视,http://60.210.100.54:352/tsfile/live/0116_1.m3u8
吉林卫视,http://120.6.209.42:8866/udp/239.253.92.202:6147
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://221.2.148.205:8154/tsfile/live/0116_1.m3u8
吉林卫视,http://59.173.183.242:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.51.60.31:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://122.139.141.107:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8
吉林卫视,http://115.60.241.249:2000/rtp/225.1.4.174:1309
吉林卫视,http://183.136.148.214:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://120.0.52.241:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://120.0.52.238:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=YanG-1989
吉林卫视,http://120.0.52.241:8086/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3993&tk=e503191f8e20
吉林卫视,http://120.0.8.181:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000008
吉林卫视,http://119.51.63.64:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://183.94.146.109:2222/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.36.148.115:59901/tsfile/live/0116_1.m3u8
吉林卫视,http://120.0.52.162:8086/tsfile/live/0116_1.m3u8
吉林卫视,http://60.255.240.247:8090/live/jlwsH265_4000.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?
吉林卫视,http://125.32.120.52:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000030/index.m3u8?channel-id=newtv
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4607&tk=e503191f8e20
吉林卫视,http://60.10.106.114:555/udp/239.253.92.202:6147
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8
吉林卫视,http://222.134.245.16:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
吉林卫视,http://119.62.109.200:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010075/1.m3u8
吉林卫视,http://www.furymax.top:85/rtp/239.69.1.212:10914
吉林卫视,http://27.41.245.2:9003//hls/29/index.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031117/1.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=3
吉林卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025
吉林卫视,http://coolcat.synology.me:4022/rtp/239.3.1.240:8172
吉林卫视,http://182.92.109.190:1668/72/72.php?id=jlws
吉林卫视,http://123.138.22.30:9901/tsfile/live/0116_1.m3u8
吉林卫视,https://tvbox.nat.netsite.cc:8043/proxy/1218816360/1218816360.m3u8
吉林卫视,https://tvbox.nat.netsite.cc:8043/proxy/649197264/649197264.m3u8
吉林卫视,http://61.173.144.157:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://60.187.244.165:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.196.135.75:8686/udp/239.3.1.240:8172
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=jlws
吉林卫视,http://218.13.170.98:9901/tsfile/live/1018_1.m3u8
吉林卫视,http://183.94.146.109:2222/tsfile/live/1013_1.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7570&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8949&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5327&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0178&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9270&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1814&tk=f6cc1e0a0e1a
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5400&tk=f6cc1e0a0e1a
四川卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024061403.m3u8
四川卫视,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://tvpull.careryun.com/tv/cn_ahws.m3u8
四川卫视,http://58.222.30.156/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024061402.m3u8
四川卫视,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/p26.php?id=103
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000016825/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3886432740_-1280396412/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:5e00:24::20]:6610/000000001000/1/5000000004000006119/index.m3u8?channel-id=bestzb&Contentid=5000000004000006119&livemode=1&stbId=3
四川卫视,http://livetv.wqwqwq.sbs/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/5000000004000006119.m3u8%3Fcdn%3Dbestzb
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338
四川卫视,http://dsm.huarunguoji.top:35455/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://36.32.174.67:60080/newlive/live/hls/29/live.m3u8
四川卫视,http://123.182.60.29:9002/hls/36/index.m3u8
四川卫视,http://110.53.52.63:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.94.1.118:8801/tsfile/live/0123_1.m3u8
四川卫视,http://180.213.174.225:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8
四川卫视,http://112.101.78.50:9901/tsfile/live/0123_1.m3u8
四川卫视,http://58.19.43.46:9901/tsfile/live/1043_1.m3u8
四川卫视,http://58.221.214.82:9901/tsfile/live/0123_1.m3u8
四川卫视,http://111.61.236.247:9081/hls/35/index.m3u8
四川卫视,http://121.33.239.242:9901/tsfile/live/0123_1.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
